lat,lon
39.7352524,-90.2704268
39.736129,-90.2281692
39.7213466,-90.24894979999999
39.75009439999999,-90.2637599
39.7271441,-90.2402431
39.7177115,-90.224228
39.7258473,-90.2240815
39.7311599,-90.22569370000001
39.7359712,-90.2153254
39.735101,-90.217725
39.7395979,-90.2598332
39.7302143,-90.23214019999999
30.3321838,-81.65565099999999
39.729925,-90.261839
39.7334256,-90.2305124
39.729925,-90.261839
39.7235856,-90.2374758
39.7418397,-90.2139667
39.729925,-90.261839
30.3343895,-81.6602408
39.723481,-90.2273062
39.729925,-90.261839
39.7297956,-90.2483792
39.7297956,-90.2483792
39.7309263,-90.23183159999999
39.7362535,-90.2257486
39.7252788,-90.24676420000002
39.7268435,-90.25837349999999
39.731828,-90.223117
39.732535,-90.251205
39.7473487,-90.23432369999999
39.7168084,-90.23952659999999
39.7168084,-90.23952659999999
39.7161822,-90.2236051
39.7219225,-90.22311049999999
39.7257362,-90.2490598
30.3321838,-81.65565099999999
39.7473487,-90.23432369999999
39.7404565,-90.2477949
39.7476246,-90.24725529999999
39.7342063,-90.2549703
39.7342063,-90.2549703
39.73280159999999,-90.26943349999999
39.7359517,-90.2358264
39.7243491,-90.223083
39.7418543,-90.2253933
39.7253869,-90.2231503
39.7243491,-90.223083
39.729925,-90.261839
39.7422033,-90.25908950000002
39.7221672,-90.2779248
39.7371187,-90.23615629999999
39.7268158,-90.1755913
39.7192611,-90.21871809999999
39.7254311,-90.18756049999999
39.7448332,-90.24385389999999
39.7245761,-90.2603723
39.72945319999999,-90.253907
39.729925,-90.261839
39.7309263,-90.23183159999999
39.7285484,-90.24273579999999
39.7397126,-90.2275808
39.7334256,-90.2305124
39.7260486,-90.2241181
39.70922059999999,-90.2351808
39.7456223,-90.2514063
39.7310624,-90.2342688
39.7473487,-90.23432369999999
39.7267754,-90.2230922
30.1956191,-81.75067080000001
39.7234674,-90.2730819
39.7380609,-90.21752339999999
39.7366048,-90.2110652
39.7317241,-90.23417859999999
39.71989,-90.22239610000001
39.7435255,-90.22241299999999
39.7414449,-90.2560309
39.7268158,-90.1755913
39.7353154,-90.2318683
39.73773389999999,-90.2735112
39.7221672,-90.2779248
39.7452875,-90.26151159999999
39.73040460000001,-90.240903
39.7322084,-90.24763019999999
39.7449527,-90.2629211
39.748252,-90.2448867
39.7470469,-90.2586807
39.7297956,-90.2483792
39.7392964,-90.224228
39.729925,-90.261839
39.7312877,-90.22446389999999
39.7364451,-90.2306956
39.7243031,-90.2311537
39.7334633,-90.23641549999999
39.7288454,-90.23536829999999
39.7411586,-90.2293397
39.7674227,-90.2494814
39.732371,-90.210467
39.7346286,-90.2330044
39.7306409,-90.27224919999999
39.7342063,-90.2549703
39.7168084,-90.23952659999999
